Time [s],MOSI Schwarz,Data grün
57.529947500,0,0
57.530095417,0,1
57.530104500,1,1
57.530939250,1,0
57.531087083,1,1
57.531095917,0,1
57.531111417,0,0
57.531259333,0,1
57.531268333,1,1
57.532102833,1,0
57.532250667,1,1
57.532259500,0,1
57.532275000,0,0
57.532422917,0,1
57.532431917,1,1
57.539545167,1,0
57.539693083,1,1
57.539701917,0,1
57.539717333,0,0
57.539865250,0,1
57.539874250,1,1
57.540801333,1,0
57.540949167,1,1
57.540958083,0,1
57.540973583,0,0
57.541121500,0,1
57.541130500,1,1
57.541963333,1,0
57.542111167,1,1
57.542120083,0,1
57.542135500,0,0
57.542283417,0,1
57.542292417,1,1
57.543127000,1,0
57.543274833,1,1
57.543283667,0,1
57.543299083,0,0
57.543447000,0,1
57.543456083,1,1
57.544290417,1,0
57.544438250,1,1
57.544447167,0,1
57.544462583,0,0
57.544610500,0,1
57.544619500,1,1
57.545454333,1,0
57.545602167,1,1
57.545611083,0,1
57.545626500,0,0
57.545774417,0,1
57.545783417,1,1
57.546617250,1,0
57.546765083,1,1
57.546773917,0,1
57.546789417,0,0
57.546937333,0,1
57.546946333,1,1
57.547780750,1,0
57.547928500,1,1
57.547937417,0,1
57.547952917,0,0
57.548100833,0,1
57.548109833,1,1
57.548944250,1,0
57.549092083,1,1
57.549100917,0,1
57.549116417,0,0
57.549264333,0,1
57.549273333,1,1
57.556287833,1,0
57.556435750,1,1
57.556444500,0,1
57.556460000,0,0
57.556607917,0,1
57.556616917,1,1
57.557544000,1,0
57.557691833,1,1
57.557700750,0,1
57.557716167,0,0
57.557864083,0,1
57.557873083,1,1
57.558706000,1,0
57.558853833,1,1
57.558862750,0,1
57.558878250,0,0
57.559026167,0,1
57.559035167,1,1
57.559869500,1,0
57.560017333,1,1
57.560026167,0,1
57.560041667,0,0
57.560189583,0,1
57.560198583,1,1
57.561033083,1,0
57.561180917,1,1
57.561189833,0,1
57.561205250,0,0
57.561353167,0,1
57.561362167,1,1
57.562196500,1,0
57.562344333,1,1
57.562353167,0,1
57.562368667,0,0
57.562516583,0,1
57.562525667,1,1
57.563360083,1,0
57.563508000,1,1
57.563516833,0,1
57.563532333,0,0
57.563680250,0,1
57.563689250,1,1
57.564523417,1,0
57.564671250,1,1
57.564680167,0,1
57.564695667,0,0
57.564843583,0,1
57.564852583,1,1
57.565687333,1,0
57.565835167,1,1
57.565844000,0,1
57.565859500,0,0
57.566007417,0,1
57.566016500,1,1
57.573030333,1,0
57.573178167,1,1
57.573187000,0,1
57.573202500,0,0
57.573350417,0,1
57.573359417,1,1
57.574186167,1,0
57.574334083,1,1
57.574342917,0,1
57.574358417,0,0
57.574506333,0,1
57.574515333,1,1
57.575349667,1,0
57.575497500,1,1
57.575506417,0,1
57.575521833,0,0
57.575669750,0,1
57.575678750,1,1
57.576513583,1,0
57.576661417,1,1
57.576670250,0,1
57.576685750,0,0
57.576833667,0,1
57.576842750,1,1
57.577676500,1,0
57.577824333,1,1
57.577833167,0,1
57.577848667,0,0
57.577996583,0,1
57.578005667,1,1
57.578840167,1,0
57.578988000,1,1
57.578996833,0,1
57.579012333,0,0
57.579160250,0,1
57.579169250,1,1
57.580003583,1,0
57.580151500,1,1
57.580160250,0,1
57.580175750,0,0
57.580323667,0,1
57.580332667,1,1
57.581167417,1,0
57.581315250,1,1
57.581324167,0,1
57.581339583,0,0
57.581487500,0,1
57.581496583,1,1
57.582330583,1,0
57.582478417,1,1
57.582487250,0,1
57.582502750,0,0
57.582650667,0,1
57.582659750,1,1
57.589773250,1,0
57.589921167,1,1
57.589930000,0,1
57.589945500,0,0
57.590093417,0,1
57.590102417,1,1
57.590928917,1,0
57.591076750,1,1
57.591085583,0,1
57.591101083,0,0
57.591249000,0,1
57.591258000,1,1
57.592092250,1,0
57.592240083,1,1
57.592249000,0,1
57.592264500,0,0
57.592412417,0,1
57.592421333,1,1
57.593256000,1,0
57.593403833,1,1
57.593412667,0,1
57.593428167,0,0
57.593576083,0,1
57.593585083,1,1
57.594419500,1,0
57.594567333,1,1
57.594576167,0,1
57.594591667,0,0
57.594739500,0,1
57.594748500,1,1
57.595583083,1,0
57.595730917,1,1
57.595739833,0,1
57.595755250,0,0
57.595903167,0,1
57.595912167,1,1
57.596746250,1,0
57.596894167,1,1
57.596902917,0,1
57.596918417,0,0
57.597066333,0,1
57.597075333,1,1
57.597910167,1,0
57.598058000,1,1
57.598066917,0,1
57.598082333,0,0
57.598230250,0,1
57.598239250,1,1
57.599073333,1,0
57.599221167,1,1
57.599230000,0,1
57.599245500,0,0
57.599393417,0,1
57.599402417,1,1
57.606516000,1,0
57.606663833,1,1
57.606672750,0,1
57.606688250,0,0
57.606836167,0,1
57.606845083,1,1
57.607671500,1,0
57.607819333,1,1
57.607828250,0,1
57.607843667,0,0
57.607991583,0,1
57.608000667,1,1
57.608835083,1,0
57.608982917,1,1
57.608991750,0,1
57.609007250,0,0
57.609155167,0,1
57.609164167,1,1
57.609998667,1,0
57.610146500,1,1
57.610155333,0,1
57.610170833,0,0
57.610318750,0,1
57.610327750,1,1
57.611162167,1,0
57.611310000,1,1
57.611318833,0,1
57.611334333,0,0
57.611482250,0,1
57.611491250,1,1
57.612325833,1,0
57.612473667,1,1
57.612482500,0,1
57.612498000,0,0
57.612645917,0,1
57.612655000,1,1
57.613488917,1,0
57.613636750,1,1
57.613645667,0,1
57.613661083,0,0
57.613809000,0,1
57.613818083,1,1
57.614652750,1,0
57.614800583,1,1
57.614809500,0,1
57.614825000,0,0
57.614972917,0,1
57.614981917,1,1
57.615816417,1,0
57.615964250,1,1
57.615973083,0,1
57.615988583,0,0
57.616136500,0,1
57.616145583,1,1
57.623258583,1,0
57.623406417,1,1
57.623415333,0,1
57.623430833,0,0
57.623578750,0,1
57.623587750,1,1
57.624414500,1,0
57.624562417,1,1
57.624571250,0,1
57.624586750,0,0
57.624734667,0,1
57.624743667,1,1
57.625577750,1,0
57.625725583,1,1
57.625734417,0,1
57.625749917,0,0
57.625897833,0,1
57.625906833,1,1
57.626741500,1,0
57.626889333,1,1
57.626898167,0,1
57.626913667,0,0
57.627061583,0,1
57.627070583,1,1
57.627904833,1,0
57.628052667,1,1
57.628061583,0,1
57.628077083,0,0
57.628225000,0,1
57.628234000,1,1
57.629068583,1,0
57.629216417,1,1
57.629225333,0,1
57.629240833,0,0
57.629388750,0,1
57.629397750,1,1
57.630231750,1,0
57.630379667,1,1
57.630388500,0,1
57.630404000,0,0
57.630551917,0,1
57.630560917,1,1
57.631395417,1,0
57.631543250,1,1
57.631552083,0,1
57.631567583,0,0
57.631715500,0,1
57.631724500,1,1
57.632559000,1,0
57.632706833,1,1
57.632715667,0,1
57.632731167,0,0
57.632879083,0,1
57.632888167,1,1
57.640001250,1,0
57.640149083,1,1
57.640157917,0,1
57.640173417,0,0
57.640321333,0,1
57.640330333,1,1
57.641156917,1,0
57.641304833,1,1
57.641313667,0,1
57.641329083,0,0
57.641477000,0,1
57.641486000,1,1
57.642320500,1,0
57.642468333,1,1
57.642477250,0,1
57.642492667,0,0
57.642640583,0,1
57.642649583,1,1
57.643484250,1,0
57.643632083,1,1
57.643640917,0,1
57.643656417,0,0
57.643804333,0,1
57.643813333,1,1
57.644647417,1,0
57.644795250,1,1
57.644804083,0,1
57.644819583,0,0
57.644967500,0,1
57.644976500,1,1
57.645811000,1,0
57.645958833,1,1
57.645967667,0,1
57.645983167,0,0
57.646131083,0,1
57.646140083,1,1
57.646974417,1,0
57.647122333,1,1
57.647131167,0,1
57.647146583,0,0
57.647294500,0,1
57.647303500,1,1
57.648138000,1,0
57.648285833,1,1
57.648294667,0,1
57.648310167,0,0
57.648458083,0,1
57.648467083,1,1
57.649301500,1,0
57.649449417,1,1
57.649458250,0,1
57.649473667,0,0
57.649621583,0,1
57.649630667,1,1
57.656743917,1,0
57.656891750,1,1
57.656900583,0,1
57.656916083,0,0
57.657064000,0,1
57.657073000,1,1
57.657899667,1,0
57.658047583,1,1
57.658056333,0,1
57.658071833,0,0
57.658219750,0,1
57.658228833,1,1
57.659063167,1,0
57.659211000,1,1
57.659219917,0,1
57.659235333,0,0
57.659383250,0,1
57.659392333,1,1
57.660226667,1,0
57.660374500,1,1
57.660383333,0,1
57.660398833,0,0
57.660546750,0,1
57.660555750,1,1
57.661390083,1,0
57.661538000,1,1
57.661546833,0,1
57.661562333,0,0
57.661710167,0,1
57.661719167,1,1
57.662553917,1,0
57.662701667,1,1
57.662710583,0,1
57.662726083,0,0
57.662874000,0,1
57.662883000,1,1
57.663717250,1,0
57.663865167,1,1
57.663874000,0,1
57.663889417,0,0
57.664037333,0,1
57.664046417,1,1
57.664881083,1,0
57.665028917,1,1
57.665037750,0,1
57.665053250,0,0
57.665201167,0,1
57.665210167,1,1
57.666044167,1,0
57.666192083,1,1
57.666200917,0,1
57.666216333,0,0
57.666364250,0,1
57.666373333,1,1
57.673486917,1,0
57.673634750,1,1
57.673643583,0,1
57.673659083,0,0
57.673807000,0,1
57.673816000,1,1
57.674743083,1,0
57.674890917,1,1
57.674899750,0,1
57.674915250,0,0
57.675063167,0,1
57.675072167,1,1
57.675905083,1,0
57.676052917,1,1
57.676061750,0,1
57.676077333,0,0
57.676225167,0,1
57.676234250,1,1
57.677069083,1,0
57.677216917,1,1
57.677225750,0,1
57.677241250,0,0
57.677389167,0,1
57.677398250,1,1
57.678232000,1,0
57.678379917,1,1
57.678388750,0,1
57.678404250,0,0
57.678552167,0,1
57.678561167,1,1
57.679395667,1,0
57.679543500,1,1
57.679552333,0,1
57.679567833,0,0
57.679715750,0,1
57.679724833,1,1
57.680559000,1,0
57.680706833,1,1
57.680715667,0,1
57.680731167,0,0
57.680879083,0,1
57.680888167,1,1
57.681722500,1,0
57.681870333,1,1
57.681879250,0,1
57.681894750,0,0
57.682042667,0,1
57.682051667,1,1
57.682886083,1,0
57.683033917,1,1
57.683042750,0,1
57.683058250,0,0
57.683206167,0,1
57.683215167,1,1
57.690229667,1,0
57.690377500,1,1
57.690386333,0,1
57.690401833,0,0
57.690549750,0,1
57.690558750,1,1
57.691385167,1,0
57.691533000,1,1
57.691541833,0,1
57.691557333,0,0
57.691705250,0,1
57.691714250,1,1
57.692548667,1,0
57.692696500,1,1
57.692705333,0,1
57.692720833,0,0
57.692868750,0,1
57.692877833,1,1
57.693712417,1,0
57.693860333,1,1
57.693869167,0,1
57.693884667,0,0
57.694032583,0,1
57.694041667,1,1
57.694875750,1,0
57.695023583,1,1
57.695032500,0,1
57.695047917,0,0
57.695195833,0,1
57.695204917,1,1
57.696039583,1,0
57.696187500,1,1
57.696196250,0,1
57.696211750,0,0
57.696359667,0,1
57.696368750,1,1
57.697202583,1,0
57.697350417,1,1
57.697359333,0,1
57.697374833,0,0
57.697522750,0,1
57.697531750,1,1
57.698366000,1,0
57.698513917,1,1
57.698522750,0,1
57.698538250,0,0
57.698686167,0,1
57.698695167,1,1
57.699529583,1,0
57.699677417,1,1
57.699686250,0,1
57.699701833,0,0
57.699849750,0,1
57.699858750,1,1
57.706972333,1,0
57.707120250,1,1
57.707129083,0,1
57.707144583,0,0
57.707292417,0,1
57.707301417,1,1
57.708128000,1,0
57.708275833,1,1
57.708284667,0,1
57.708300167,0,0
57.708448083,0,1
57.708457167,1,1
57.709291333,1,0
57.709439167,1,1
57.709448000,0,1
57.709463500,0,0
57.709611417,0,1
57.709620500,1,1
57.710455167,1,0
57.710603000,1,1
57.710611833,0,1
57.710627333,0,0
57.710775250,0,1
57.710784333,1,1
57.711618583,1,0
57.711766417,1,1
57.711775333,0,1
57.711790833,0,0
57.711938750,0,1
57.711947750,1,1
57.712782000,1,0
57.712929833,1,1
57.712938667,0,1
57.712954167,0,0
57.713102083,0,1
57.713111083,1,1
57.713945667,1,0
57.714093500,1,1
57.714102417,0,1
57.714117833,0,0
57.714265750,0,1
57.714274833,1,1
57.715108750,1,0
57.715256583,1,1
57.715265500,0,1
57.715280917,0,0
57.715428833,0,1
57.715437917,1,1
57.716272250,1,0
57.716420167,1,1
57.716429000,0,1
57.716444500,0,0
57.716592417,0,1
57.716601417,1,1
57.723715083,1,0
57.723862917,1,1
57.723871833,0,1
57.723887250,0,0
57.724035167,0,1
57.724044167,1,1
57.724870583,1,0
57.725018417,1,1
57.725027250,0,1
57.725042750,0,0
57.725190667,0,1
57.725199667,1,1
57.726034167,1,0
57.726182000,1,1
57.726190833,0,1
57.726206333,0,0
57.726354250,0,1
57.726363250,1,1
57.727197917,1,0
57.727345750,1,1
57.727354583,0,1
57.727370083,0,0
57.727518000,0,1
57.727527083,1,1
57.728361167,1,0
57.728509000,1,1
57.728517917,0,1
57.728533417,0,0
57.728681250,0,1
57.728690333,1,1
57.729525083,1,0
57.729672917,1,1
57.729681750,0,1
57.729697250,0,0
57.729845167,0,1
57.729854167,1,1
57.730688167,1,0
57.730836000,1,1
57.730844833,0,1
57.730860333,0,0
57.731008250,0,1
57.731017333,1,1
57.731851500,1,0
57.731999333,1,1
57.732008167,0,1
57.732023667,0,0
57.732171583,0,1
57.732180667,1,1
57.733015000,1,0
57.733162833,1,1
57.733171667,0,1
57.733187167,0,0
57.733335083,0,1
57.733344083,1,1
57.740457750,1,0
57.740605667,1,1
57.740614500,0,1
57.740630000,0,0
57.740777917,0,1
57.740786917,1,1
57.741613333,1,0
57.741761167,1,1
57.741770000,0,1
57.741785417,0,0
57.741933333,0,1
57.741942333,1,1
57.742776833,1,0
57.742924667,1,1
57.742933583,0,1
57.742949000,0,0
57.743096917,0,1
57.743105917,1,1
57.743940667,1,0
57.744088500,1,1
57.744097333,0,1
57.744112833,0,0
57.744260750,0,1
57.744269750,1,1
57.745103917,1,0
57.745251750,1,1
57.745260583,0,1
57.745276083,0,0
57.745424000,0,1
57.745433083,1,1
57.746267250,1,0
57.746415083,1,1
57.746423917,0,1
57.746439500,0,0
57.746587333,0,1
57.746596417,1,1
57.747430833,1,0
57.747578667,1,1
57.747587500,0,1
57.747603000,0,0
57.747750917,0,1
57.747759917,1,1
57.748594167,1,0
57.748742000,1,1
57.748750917,0,1
57.748766417,0,0
57.748914250,0,1
57.748923333,1,1
57.749757750,1,0
57.749905583,1,1
57.749914417,0,1
57.749930000,0,0
57.750077833,0,1
57.750086917,1,1
57.757200500,1,0
57.757348417,1,1
57.757357250,0,1
57.757372750,0,0
57.757520583,0,1
57.757529667,1,1
57.758356000,1,0
57.758503917,1,1
57.758512750,0,1
57.758528167,0,0
57.758676083,0,1
57.758685167,1,1
57.759519583,1,0
57.759667500,1,1
57.759676333,0,1
57.759691833,0,0
57.759839750,0,1
57.759848750,1,1
57.760683000,1,0
57.760830833,1,1
57.760839667,0,1
57.760855167,0,0
57.761003083,0,1
57.761012083,1,1
57.761846500,1,0
57.761994333,1,1
57.762003167,0,1
57.762018583,0,0
57.762166500,0,1
57.762175583,1,1
57.763010333,1,0
57.763158250,1,1
57.763167083,0,1
57.763182583,0,0
57.763330500,0,1
57.763339500,1,1
57.764173417,1,0
57.764321333,1,1
57.764330167,0,1
57.764345583,0,0
57.764493500,0,1
57.764502583,1,1
57.765336917,1,0
57.765484750,1,1
57.765493583,0,1
57.765509083,0,0
57.765657000,0,1
57.765666083,1,1
57.766500500,1,0
57.766648333,1,1
57.766657167,0,1
57.766672667,0,0
57.766820583,0,1
57.766829583,1,1
57.773943333,1,0
57.774091167,1,1
57.774100000,0,1
57.774115417,0,0
57.774263333,0,1
57.774272417,1,1
57.775098750,1,0
57.775246583,1,1
57.775255500,0,1
57.775270917,0,0
57.775418833,0,1
57.775427833,1,1
57.776262250,1,0
57.776410167,1,1
57.776419000,0,1
57.776434417,0,0
57.776582333,0,1
57.776591417,1,1
57.777425917,1,0
57.777573750,1,1
57.777582583,0,1
57.777598083,0,0
57.777746000,0,1
57.777755000,1,1
57.778589583,1,0
57.778737417,1,1
57.778746250,0,1
57.778761750,0,0
57.778909667,0,1
57.778918667,1,1
57.779752750,1,0
57.779900667,1,1
57.779909500,0,1
57.779925000,0,0
57.780072917,0,1
57.780081917,1,1
57.780916417,1,0
57.781064250,1,1
57.781073083,0,1
57.781088583,0,0
57.781236500,0,1
57.781245500,1,1
57.782079667,1,0
57.782227500,1,1
57.782236333,0,1
57.782251833,0,0
57.782399750,0,1
57.782408750,1,1
57.783243167,1,0
57.783391000,1,1
57.783399833,0,1
57.783415333,0,0
57.783563250,0,1
57.783572250,1,1
57.790686000,1,0
57.790833833,1,1
57.790842667,0,1
57.790858167,0,0
57.791006083,0,1
57.791015083,1,1
57.791841667,1,0
57.791989500,1,1
57.791998333,0,1
57.792013833,0,0
57.792161750,0,1
57.792170833,1,1
57.793005083,1,0
57.793152917,1,1
57.793161750,0,1
57.793177250,0,0
57.793325167,0,1
57.793334167,1,1
57.794168667,1,0
57.794316500,1,1
57.794325417,0,1
57.794340917,0,0
57.794488833,0,1
57.794497750,1,1
57.795332167,1,0
57.795480000,1,1
57.795488833,0,1
57.795504333,0,0
57.795652250,0,1
57.795661250,1,1
57.796495667,1,0
57.796643500,1,1
57.796652333,0,1
57.796667833,0,0
57.796815750,0,1
57.796824667,1,1
57.797659000,1,0
57.797806833,1,1
57.797815750,0,1
57.797831167,0,0
57.797979083,0,1
57.797988167,1,1
57.798822750,1,0
57.798970667,1,1
57.798979500,0,1
57.798995000,0,0
57.799142833,0,1
57.799151917,1,1
57.799986417,1,0
57.800134250,1,1
57.800143083,0,1
57.800158583,0,0
57.800306500,0,1
57.800315500,1,1
57.807428667,1,0
57.807576583,1,1
57.807585417,0,1
57.807600833,0,0
57.807748750,0,1
57.807757833,1,1
57.808684917,1,0
57.808832750,1,1
57.808841583,0,1
57.808857083,0,0
57.809005000,0,1
57.809014000,1,1
57.809846917,1,0
57.809994750,1,1
57.810003667,0,1
57.810019083,0,0
57.810167000,0,1
57.810176000,1,1
57.811010333,1,0
57.811158250,1,1
57.811167000,0,1
57.811182500,0,0
57.811330417,0,1
57.811339500,1,1
57.812174083,1,0
57.812322000,1,1
57.812330833,0,1
57.812346333,0,0
57.812494250,0,1
57.812503250,1,1
57.813337500,1,0
57.813485333,1,1
57.813494167,0,1
57.813509667,0,0
57.813657583,0,1
57.813666583,1,1
57.814500750,1,0
57.814648667,1,1
57.814657500,0,1
57.814672917,0,0
57.814820833,0,1
57.814829833,1,1
57.815664750,1,0
57.815812583,1,1
57.815821500,0,1
57.815836917,0,0
57.815984833,0,1
57.815993833,1,1
57.816827917,1,0
57.816975750,1,1
57.816984583,0,1
57.817000083,0,0
57.817147917,0,1
57.817157000,1,1
57.824171417,1,0
57.824319250,1,1
57.824328083,0,1
57.824343583,0,0
57.824491500,0,1
57.824500500,1,1
57.825327000,1,0
57.825474833,1,1
57.825483667,0,1
57.825499167,0,0
57.825647083,0,1
57.825656083,1,1
57.826490417,1,0
57.826638250,1,1
57.826647083,0,1
57.826662583,0,0
57.826810500,0,1
57.826819500,1,1
57.827654333,1,0
57.827802167,1,1
57.827811000,0,1
57.827826500,0,0
57.827974417,0,1
57.827983417,1,1
57.828817750,1,0
57.828965583,1,1
57.828974417,0,1
57.828989917,0,0
57.829137833,0,1
57.829146833,1,1
57.829980833,1,0
57.830128667,1,1
57.830137583,0,1
57.830153083,0,0
57.830301000,0,1
57.830310000,1,1
57.831144750,1,0
57.831292500,1,1
57.831301417,0,1
57.831316833,0,0
57.831464750,0,1
57.831473750,1,1
57.832307833,1,0
57.832455750,1,1
57.832464583,0,1
57.832480000,0,0
57.832627917,0,1
57.832636917,1,1
57.833471417,1,0
57.833619250,1,1
57.833628167,0,1
57.833643583,0,0
57.833791500,0,1
57.833800500,1,1
57.840913833,1,0
57.841061750,1,1
57.841070500,0,1
57.841086000,0,0
57.841233917,0,1
57.841242917,1,1
57.842069750,1,0
57.842217583,1,1
57.842226500,0,1
57.842241917,0,0
57.842389833,0,1
57.842398917,1,1
57.843233167,1,0
57.843381000,1,1
57.843389833,0,1
57.843405333,0,0
57.843553250,0,1
57.843562333,1,1
57.844396750,1,0
57.844544583,1,1
57.844553417,0,1
57.844568917,0,0
57.844716833,0,1
57.844725917,1,1
57.845560083,1,0
57.845708000,1,1
57.845716750,0,1
57.845732250,0,0
57.845880167,0,1
57.845889250,1,1
57.846723917,1,0
57.846871750,1,1
57.846880667,0,1
57.846896167,0,0
57.847044083,0,1
57.847053083,1,1
57.847887583,1,0
57.848035417,1,1
57.848044250,0,1
57.848059750,0,0
57.848207667,0,1
57.848216667,1,1
57.849050750,1,0
57.849198583,1,1
57.849207417,0,1
57.849222917,0,0
57.849370833,0,1
57.849379833,1,1
57.850214250,1,0
57.850362083,1,1
57.850371000,0,1
57.850386500,0,0
57.850534417,0,1
57.850543333,1,1
57.857656583,1,0
57.857804417,1,1
57.857813250,0,1
57.857828750,0,0
57.857976667,0,1
57.857985667,1,1
57.858813000,1,0
57.858960833,1,1
57.858969667,0,1
57.858985167,0,0
57.859133083,0,1
57.859142083,1,1
57.859975917,1,0
57.860123750,1,1
57.860132583,0,1
57.860148083,0,0
57.860296000,0,1
57.860305000,1,1
57.861139333,1,0
57.861287167,1,1
57.861296083,0,1
57.861311583,0,0
57.861459500,0,1
57.861468500,1,1
57.862303000,1,0
57.862450833,1,1
57.862459667,0,1
57.862475167,0,0
57.862623000,0,1
57.862632083,1,1
57.863466500,1,0
57.863614333,1,1
57.863623250,0,1
57.863638750,0,0
57.863786583,0,1
57.863795667,1,1
57.864629833,1,0
57.864777667,1,1
57.864786500,0,1
57.864801917,0,0
57.864949833,0,1
57.864958917,1,1
57.865793250,1,0
57.865941083,1,1
57.865950000,0,1
57.865965417,0,0
57.866113333,0,1
57.866122417,1,1
57.866956750,1,0
57.867104583,1,1
57.867113500,0,1
57.867129000,0,0
57.867276917,0,1
57.867285917,1,1
57.874399583,1,0
57.874547417,1,1
57.874556250,0,1
57.874571750,0,0
57.874719667,0,1
57.874728667,1,1
57.875555250,1,0
57.875703083,1,1
57.875711917,0,1
57.875727333,0,0
57.875875250,0,1
57.875884333,1,1
57.876718583,1,0
57.876866417,1,1
57.876875250,0,1
57.876890750,0,0
57.877038667,0,1
57.877047667,1,1
57.877882083,1,0
57.878029917,1,1
57.878038750,0,1
57.878054250,0,0
57.878202167,0,1
57.878211167,1,1
57.879045500,1,0
57.879193417,1,1
57.879202250,0,1
57.879217667,0,0
57.879365583,0,1
57.879374583,1,1
57.880209167,1,0
57.880357000,1,1
57.880365917,0,1
57.880381417,0,0
57.880529333,0,1
57.880538333,1,1
57.881372667,1,0
57.881520500,1,1
57.881529333,0,1
57.881544750,0,0
57.881692667,0,1
57.881701750,1,1
57.882536417,1,0
57.882684250,1,1
57.882693083,0,1
57.882708583,0,0
57.882856500,0,1
57.882865500,1,1
57.883700000,1,0
57.883847833,1,1
57.883856750,0,1
57.883872167,0,0
57.884020083,0,1
57.884029083,1,1
57.891142333,1,0
57.891290250,1,1
57.891299083,0,1
57.891314500,0,0
57.891462417,0,1
57.891471417,1,1
57.892297833,1,0
57.892445667,1,1
57.892454500,0,1
57.892470000,0,0
57.892617917,0,1
57.892626917,1,1
57.893461417,1,0
57.893609250,1,1
57.893618083,0,1
57.893633583,0,0
57.893781500,0,1
57.893790500,1,1
57.894625000,1,0
57.894772833,1,1
57.894781667,0,1
57.894797167,0,0
57.894945083,0,1
57.894954083,1,1
57.895788417,1,0
57.895936333,1,1
57.895945167,0,1
57.895960583,0,0
57.896108500,0,1
57.896117583,1,1
57.896952000,1,0
57.897099917,1,1
57.897108750,0,1
57.897124250,0,0
57.897272167,0,1
57.897281167,1,1
57.898115417,1,0
57.898263250,1,1
57.898272083,0,1
57.898287583,0,0
57.898435500,0,1
57.898444583,1,1
57.899278833,1,0
57.899426667,1,1
57.899435500,0,1
57.899451000,0,0
57.899598917,0,1
57.899607917,1,1
57.900442167,1,0
57.900590000,1,1
57.900598917,0,1
57.900614417,0,0
57.900762333,0,1
57.900771333,1,1
57.907885083,1,0
57.908032917,1,1
57.908041750,0,1
57.908057167,0,0
57.908205083,0,1
57.908214167,1,1
57.909040667,1,0
57.909188500,1,1
57.909197333,0,1
57.909212833,0,0
57.909360750,0,1
57.909369833,1,1
57.910204167,1,0
57.910352083,1,1
57.910360917,0,1
57.910376333,0,0
57.910524250,0,1
57.910533333,1,1
57.911367750,1,0
57.911515667,1,1
57.911524500,0,1
57.911540000,0,0
57.911687917,0,1
57.911697000,1,1
57.912531167,1,0
57.912679000,1,1
57.912687833,0,1
57.912703333,0,0
57.912851250,0,1
57.912860333,1,1
57.913694417,1,0
57.913842333,1,1
57.913851167,0,1
57.913866667,0,0
57.914014583,0,1
57.914023583,1,1
57.914858417,1,0
57.915006250,1,1
57.915015167,0,1
57.915030667,0,0
57.915178583,0,1
57.915187583,1,1
57.916021583,1,0
57.916169500,1,1
57.916178333,0,1
57.916193833,0,0
57.916341667,0,1
57.916350750,1,1
57.917185167,1,0
57.917333000,1,1
57.917341833,0,1
57.917357333,0,0
57.917505250,0,1
57.917514167,1,1
57.924627500,1,0
57.924775333,1,1
57.924784167,0,1
57.924799667,0,0
57.924947583,0,1
57.924956583,1,1
57.925883667,1,0
57.926031500,1,1
57.926040333,0,1
57.926055833,0,0
57.926203750,0,1
57.926212750,1,1
57.927045917,1,0
57.927193750,1,1
57.927202667,0,1
57.927218083,0,0
57.927366000,0,1
57.927375000,1,1
57.928209417,1,0
57.928357250,1,1
57.928366083,0,1
57.928381583,0,0
57.928529500,0,1
57.928538500,1,1
57.929372917,1,0
57.929520750,1,1
57.929529583,0,1
57.929545000,0,0
57.929692917,0,1
57.929701917,1,1
57.930536500,1,0
57.930684333,1,1
57.930693250,0,1
57.930708667,0,0
57.930856583,0,1
57.930865583,1,1
57.931700167,1,0
57.931848000,1,1
57.931856833,0,1
57.931872333,0,0
57.932020250,0,1
57.932029250,1,1
57.932863750,1,0
57.933011583,1,1
57.933020500,0,1
57.933035917,0,0
57.933183833,0,1
57.933192833,1,1
57.934027417,1,0
57.934175250,1,1
57.934184083,0,1
57.934199500,0,0
57.934347417,0,1
57.934356417,1,1
57.941370500,1,0
57.941518333,1,1
57.941527167,0,1
57.941542667,0,0
57.941690583,0,1
57.941699667,1,1
57.942526083,1,0
57.942673917,1,1
57.942682750,0,1
57.942698250,0,0
57.942846167,0,1
57.942855167,1,1
57.943689500,1,0
57.943837333,1,1
57.943846167,0,1
57.943861583,0,0
57.944009500,0,1
57.944018583,1,1
57.944853083,1,0
57.945000917,1,1
57.945009750,0,1
57.945025250,0,0
57.945173167,0,1
57.945182167,1,1
57.946016833,1,0
57.946164667,1,1
57.946173500,0,1
57.946188917,0,0
57.946336833,0,1
57.946345917,1,1
57.947180333,1,0
57.947328167,1,1
57.947337000,0,1
57.947352500,0,0
57.947500417,0,1
57.947509417,1,1
57.948343500,1,0
57.948491333,1,1
57.948500167,0,1
57.948515667,0,0
57.948663583,0,1
57.948672583,1,1
57.949507417,1,0
57.949655250,1,1
57.949664083,0,1
57.949679583,0,0
57.949827500,0,1
57.949836500,1,1
57.950670500,1,0
57.950818333,1,1
57.950827167,0,1
57.950842667,0,0
57.950990583,0,1
57.950999583,1,1
57.958113250,1,0
57.958261083,1,1
57.958269917,0,1
57.958285333,0,0
57.958433250,0,1
57.958442333,1,1
57.959268833,1,0
57.959416667,1,1
57.959425500,0,1
57.959441000,0,0
57.959588917,0,1
57.959597917,1,1
57.960432333,1,0
57.960580167,1,1
57.960589000,0,1
57.960604500,0,0
57.960752417,0,1
57.960761417,1,1
57.961596083,1,0
57.961743917,1,1
57.961752833,0,1
57.961768333,0,0
57.961916250,0,1
57.961925167,1,1
57.962759250,1,0
57.962907167,1,1
57.962916000,0,1
57.962931417,0,0
57.963079333,0,1
57.963088417,1,1
57.963922750,1,0
57.964070583,1,1
57.964079417,0,1
